;temps (s);speed (m/s);power_shaft (W);fuel_cumul (m^3)
28841;33915.0;5.147400302877334;187358.96722985752;-0.9809244548719749
28842;33915.0;5.097425542655225;181796.90743121173;-0.9809469811701468
28843;33915.0;5.047450782433114;176357.61314391007;-0.9809690566642013
28844;33915.0;4.9974760222110035;171039.2686423923;-0.9809906913783546
28845;33915.0;4.947501261988894;165840.07216965727;-0.9810118951874947
28846;33915.0;4.897526501766784;160758.23593726312;-0.981032677818339
28847;33915.0;4.847551741544674;155791.98612532724;-0.9810530488505927
28848;33915.0;4.797576981322564;150939.56288252643;-0.9810730177181056
28849;33915.0;4.747602221100453;146199.22032609663;-0.9810925937100304
28850;33915.0;4.697627460878344;141569.22654183352;-0.9811117859719801
28851;33915.0;4.647652700656233;137047.8635840913;-0.9811306035071858
28852;33915.0;4.597677940434124;132633.42747578435;-0.9811490551776546
28853;33915.0;4.547703180212014;128324.22820838561;-0.981167149705327
28854;33915.0;4.497728419989903;124118.5897419278;-0.9811848956732347
28855;33915.0;4.447753659767794;120014.85000500295;-0.9812023015266584
28856;33915.0;4.397778899545683;116011.36089476192;-0.9812193755742853
28857;33915.0;4.347804139323574;112106.48827691551;-0.981236125989367
28858;33915.0;4.297829379101463;108298.6119857332;-0.9812525608108773
28859;33915.0;4.247854618879353;104586.12582404427;-0.9812686879446695
28860;33915.0;4.1978798586572434;100967.43756323704;-0.9812845151646343
28861;33915.0;4.1479050984351336;97440.96894325921;-0.9813000501138579
28862;33915.0;4.097930338213024;94005.15567261778;-0.9813153003057788
28863;33915.0;4.047955577990914;90658.44742837903;-0.9813302731253466
28864;33915.0;3.9979808177688025;87399.3078561685;-0.9813449758301788
28865;33915.0;3.9480060575466935;84226.21457017129;-0.9813594155517189
28866;33915.0;3.8980312973245828;81137.65915313136;-0.9813735992963942
28867;33915.0;3.8480565371024724;78132.14715635235;-0.9813875339467731
28868;33915.0;3.798081776880363;75208.19809969711;-0.9814012262627234
28869;33915.0;3.7481070166582526;72364.34547158763;-0.9814146828825693
28870;33915.0;3.698132256436143;69599.13672900545;-0.9814279103242496
28871;33915.0;3.648157496214033;66911.13329749115;-0.9814409149864753
28872;33915.0;3.598182735991922;64298.910571144814;-0.9814537031498874
28873;33915.0;3.548207975769813;61761.05791262588;-0.9814662809782143
28874;33915.0;3.4982332155477023;59296.17865315276;-0.9814786545194295
28875;33915.0;3.4482584553255933;56902.8900925036;-0.9814908297069098
28876;33915.0;3.3982836951034825;54579.82349901543;-0.9815028123605926
28877;33915.0;3.3483089348813717;52325.62410958489;-0.9815146081881334
28878;33915.0;3.2983341746592627;50138.95112966788;-0.9815262227860643
28879;33915.0;3.248359414437152;48018.4777332794;-0.9815376616409506
28880;33915.0;3.198384654215043;45962.89106299402;-0.9815489301305494
28881;33915.0;3.148409893992932;43970.89222994538;-0.9815600335249672
28882;33915.0;3.098435133770822;42041.19631382657;-0.9815709769878169
28883;33915.0;3.0484603735487124;40172.53236289;-0.9815817655773764
28884;33915.0;2.9984856133266016;38363.64339394721;-0.9815924042477456
28885;33915.0;2.9485108531044926;36613.2863923693;-0.9816028978500047
28886;33915.0;2.898536092882382;34920.23231208638;-0.9816132511333712
28887;33915.0;2.848561332660272;33283.266075588115;-0.9816234687463583
28888;33915.0;2.798586572438162;31701.18657392334;-0.9816335552379323
28889;33915.0;2.748611812216052;30172.806666700228;-0.9816435150586702
28890;33915.0;2.6986370519939413;28696.953182086207;-0.9816533525619175
28891;33915.0;2.6486622917718323;27272.466916808153;-0.9816630720049462
28892;33915.0;2.5986875315497215;25898.202636152022;-0.9816726775501117
28893;33915.0;2.5487127713276125;24573.02907396331;-0.9816821732660114
28894;33915.0;2.4987380111055018;23295.82893264659;-0.9816915631286419
28895;33915.0;2.448763250883391;22065.498883165896;-0.9817008510225569
28896;33915.0;2.398788490661282;20880.949565044568;-0.9817100407420246
28897;33915.0;2.348813730439171;19741.105586365105;-0.981719135992186
28898;33915.0;2.298838970217062;18644.90552376948;-0.9817281403902117
28899;33915.0;2.2488642099949514;17591.301922458824;-0.9817370574664608
28900;33915.0;2.1988894497728406;16579.26129619366;-0.9817458906656373
28901;33915.0;2.1489146895507316;15607.764127293838;-0.9817546433479488
28902;33915.0;2.098939929328621;14675.804866638386;-0.9817633187902638
28903;33915.0;2.048965169106512;13782.39193366578;-0.9817719201872693
28904;33915.0;1.998990408884401;12926.547716373667;-0.9817804506526289
28905;33915.0;1.9490156486622903;12107.308571319096;-0.9817889132201398
28906;33915.0;1.8990408884401813;11323.724823618406;-0.9817973108448915
28907;33915.0;1.8490661282180705;10574.860766947164;-0.9818056464044226
28908;33915.0;1.7990913679959597;9859.794663540319;-0.9818139226998788
28909;33915.0;1.7491166077738507;9177.61874419212;-0.9818221424571708
28910;33915.0;1.69914184755174;8527.439208256043;-0.981830308328132
28911;33915.0;1.649167087329631;7908.37622364497;-0.9818384228916758
28912;33915.0;1.5991923271075201;7319.563926830988;-0.9818464886549536
28913;33915.0;1.5492175668854102;6760.150422845564;-0.9818545080545126
28914;33915.0;1.4992428066633003;6229.29778527943;-0.9818624834574532
28915;33915.0;1.4492680464411904;5726.182056282622;-0.981870417162587
28916;33915.0;1.3992932862190806;5249.993246564488;-0.9818783114015945
28917;33915.0;1.3493185259969707;4799.935335393676;-0.9818861683401824
28918;33915.0;1.2993437657748599;4375.226270598128;-0.9818939900792416
28919;33915.0;1.249369005552749;3975.097968565104;-0.981901778656005
28920;33915.0;1.199394245330641;3598.79631424118;-0.981909536045205
28921;33915.0;1.149419485108531;3245.5811611321806;-0.9819172641602314
28922;33915.0;1.0994447248864203;2914.7263313032754;-0.9819249648542889
28923;33915.0;1.0494699646643095;2605.519615378935;-0.9819326399215549
28924;33915.0;0.9994952044421987;2317.2627725429275;-0.9819402910983371
28925;33915.0;0.9495204442200915;2049.271530538339;-0.9819479200642316
28926;33915.0;0.8995456839979807;1800.875585667505;-0.9819555284432799
28927;33915.0;0.84957092377587;1571.4186027921207;-0.9819631178051272
28928;33915.0;0.7995961635537592;1360.2582153331643;-0.98197068966618
28929;33915.0;0.7496214033316484;1166.7660252709168;-0.9819782454907633
28930;33915.0;0.6996466431095412;990.3276031449742;-0.9819857866922792
28931;33915.0;0.6496718828874304;830.3424880541979;-0.9819933146343639
28932;33915.0;0.5996971226653196;686.2241876567908;-0.9820008306320456
28933;33915.0;0.5497223624432088;557.4001781702449;-0.9820083359529022
28934;33915.0;0.49974760222109893;443.31190437135734;-0.9820158318182189
28935;33915.0;0.4497728419989908;343.414779596227;-0.9820233194041463
28936;33915.0;0.39979808177688003;257.1781857402462;-0.9820307998428577
28937;33915.0;0.34982332155476925;184.085473258124;-0.9820382742237067
28938;33915.0;0.29984856133265936;123.63396116386787;-0.9820457435943855
28939;33915.0;0.24987380111054858;75.33493703078477;-0.9820532089620819
28940;33915.0;0.1998990408884378;38.71365699148794;-0.9820606712946376
28941;33915.0;0.14992428066632968;13.309345737893189;-0.9820681315217054
28942;33915.0;0.09994952044421979;0.0;-0.9820755906457058
28943;33915.0;0.049974760222109005;0.0;-0.9820830497697063
28944;33915.0;0.0;0.0;-0.9820905088937067
28945;33915.0;0.0;0.0;-0.9820979680177072
28946;33915.0;0.0;0.0;-0.9821054271417077
28947;33915.0;0.0;0.0;-0.9821128862657081
28948;33915.0;0.0;0.0;-0.9821203453897086
28949;33915.0;0.0;0.0;-0.9821278045137091
28950;33915.0;0.0;0.0;-0.9821352636377095
28951;33915.0;0.0;0.0;-0.98214272276171
28952;33915.0;0.0;0.0;-0.9821501818857105
28953;33915.0;0.0;0.0;-0.9821576410097109
28954;33915.0;0.0;0.0;-0.9821651001337114
28955;33915.0;0.0;0.0;-0.9821725592577119
28956;33915.0;0.0;0.0;-0.9821800183817123
28957;33915.0;0.0;0.0;-0.9821874775057128
28958;33915.0;0.0;0.0;-0.9821949366297132
28959;33915.0;0.0;0.0;-0.9822023957537137
28960;33915.0;0.0;0.0;-0.9822098548777142
28961;33915.0;0.0;0.0;-0.9822173140017146
28962;33915.0;0.0;0.0;-0.9822247731257151
28963;33915.0;0.0;0.0;-0.9822322322497156
28964;33915.0;0.0;0.0;-0.982239691373716
28965;33915.0;0.0;0.0;-0.9822471504977165
28966;33915.0;0.0;0.0;-0.982254609621717
28967;33915.0;0.0;0.0;-0.9822620687457174
28968;33915.0;0.0;0.0;-0.9822695278697179
28969;33915.0;0.0;0.0;-0.9822769869937183
28970;33915.0;0.0;0.0;-0.9822844461177188
28971;33915.0;0.0;0.0;-0.9822919052417193
28972;33915.0;0.0;0.0;-0.9822993643657197
28973;33915.0;0.0;0.0;-0.9823068234897202
28974;33915.0;0.0;0.0;-0.9823142826137207
28975;33915.0;0.0;0.0;-0.9823217417377211
28976;33915.0;0.0;0.0;-0.9823292008617216
28977;33915.0;0.0;0.0;-0.9823366599857221
28978;33915.0;0.0;0.0;-0.9823441191097225
28979;33915.0;0.0;0.0;-0.982351578233723
28980;33915.0;0.0;0.0;-0.9823590373577235
28981;33915.0;0.0;0.0;-0.9823664964817239
28982;33915.0;0.0;0.0;-0.9823739556057244
28983;33915.0;0.0;0.0;-0.9823814147297248
28984;33915.0;0.0;0.0;-0.9823888738537253
28985;33915.0;0.0;0.0;-0.9823963329777258
28986;33915.0;0.0;0.0;-0.9824037921017262
28987;33915.0;0.0;0.0;-0.9824112512257267
28988;33915.0;0.0;0.0;-0.9824187103497272
28989;33915.0;0.0;0.0;-0.9824261694737276
28990;33915.0;0.0;0.0;-0.9824336285977281
28991;33915.0;0.0;0.0;-0.9824410877217286
28992;33915.0;0.0;0.0;-0.982448546845729
28993;33915.0;0.0;0.0;-0.9824560059697295
28994;33915.0;0.0;0.0;-0.98246346509373
28995;33915.0;0.0;0.0;-0.9824709242177304
28996;33915.0;0.0;0.0;-0.9824783833417309
28997;33915.0;0.0;0.0;-0.9824858424657313
28998;33915.0;0.0;0.0;-0.9824933015897318
28999;33915.0;0.0;0.0;-0.9825007607137323
29000;33915.0;0.0;0.0;-0.9825082198377327
29001;33915.0;0.0;0.0;-0.9825156789617332
29002;33915.0;0.0;0.0;-0.9825231380857337
29003;33915.0;0.0;0.0;-0.9825305972097341
29004;33915.0;0.0;0.0;-0.9825380563337346
29005;33915.0;0.0;0.0;-0.982545515457735
29006;33915.0;0.0;0.0;-0.9825529745817355
29007;33915.0;0.0;0.0;-0.982560433705736
29008;33915.0;0.0;0.0;-0.9825678928297364
29009;33915.0;0.0;0.0;-0.9825753519537369
29010;33915.0;0.0;0.0;-0.9825828110777374
29011;33915.0;0.0;0.0;-0.9825902702017378
29012;33915.0;0.0;0.0;-0.9825977293257383
29013;33915.0;0.0;0.0;-0.9826051884497388
29014;33915.0;0.0;0.0;-0.9826126475737392
29015;33915.0;0.0;0.0;-0.9826201066977397
29016;33915.0;0.0;0.0;-0.9826275658217402
29017;33915.0;0.0;0.0;-0.9826350249457406
29018;33915.0;0.0;0.0;-0.9826424840697411
29019;33915.0;0.0;0.0;-0.9826499431937415
29020;33915.0;0.0;0.0;-0.982657402317742
29021;33915.0;0.0;0.0;-0.9826648614417425
29022;33915.0;0.0;0.0;-0.9826723205657429
29023;33915.0;0.0;0.0;-0.9826797796897434
29024;33915.0;0.0;0.0;-0.9826872388137439
29025;33915.0;0.0;0.0;-0.9826946979377443
29026;33915.0;0.0;0.0;-0.9827021570617448
29027;33915.0;0.0;0.0;-0.9827096161857453
29028;33915.0;0.0;0.0;-0.9827170753097457
29029;33915.0;0.0;0.0;-0.9827245344337462
29030;33915.0;0.0;0.0;-0.9827319935577467
29031;33915.0;0.0;0.0;-0.9827394526817471
29032;33915.0;0.0;0.0;-0.9827469118057476
29033;33915.0;0.0;0.0;-0.982754370929748
29034;33915.0;0.0;0.0;-0.9827618300537485
29035;33915.0;0.0;0.0;-0.982769289177749
29036;33915.0;0.0;0.0;-0.9827767483017494
29037;33915.0;0.0;0.0;-0.9827842074257499
29038;33915.0;0.0;0.0;-0.9827916665497504
29039;33915.0;0.0;0.0;-0.9827991256737508
29040;33915.0;0.0;0.0;-0.9828065847977513
29041;33915.0;0.0;0.0;-0.9828140439217518
29042;33915.0;0.0;0.0;-0.9828215030457522
29043;33915.0;0.0;0.0;-0.9828289621697527
29044;33915.0;0.0;0.0;-0.9828364212937531
29045;33915.0;0.0;0.0;-0.9828438804177536
29046;33915.0;0.0;0.0;-0.9828513395417541
29047;33915.0;0.0;0.0;-0.9828587986657545
29048;33915.0;0.0;0.0;-0.982866257789755
29049;33915.0;0.0;0.0;-0.9828737169137555
29050;33915.0;0.0;0.0;-0.9828811760377559
29051;33915.0;0.0;0.0;-0.9828886351617564
29052;33915.0;0.0;0.0;-0.9828960942857569
29053;33915.0;0.0;0.0;-0.9829035534097573
29054;33915.0;0.0;0.0;-0.9829110125337578
29055;33915.0;0.0;0.0;-0.9829184716577583
29056;33915.0;0.0;0.0;-0.9829259307817587
29057;33915.0;0.0;0.0;-0.9829333899057592
29058;33915.0;0.0;0.0;-0.9829408490297596
29059;33915.0;0.0;0.0;-0.9829483081537601
29060;33915.0;0.0;0.0;-0.9829557672777606
29061;33915.0;0.0;0.0;-0.982963226401761
29062;33915.0;0.0;0.0;-0.9829706855257615
29063;33915.0;0.0;0.0;-0.982978144649762
29064;33915.0;0.0;0.0;-0.9829856037737624
29065;33915.0;0.0;0.0;-0.9829930628977629
29066;33915.0;0.0;0.0;-0.9830005220217634
29067;33915.0;0.0;0.0;-0.9830079811457638
29068;33915.0;0.0;0.0;-0.9830154402697643
29069;33915.0;0.0;0.0;-0.9830228993937647
29070;33915.0;0.0;0.0;-0.9830303585177652
29071;33915.0;0.0;0.0;-0.9830378176417657
29072;33915.0;0.0;0.0;-0.9830452767657661
29073;33915.0;0.0;0.0;-0.9830527358897666
29074;33915.0;0.0;0.0;-0.9830601950137671
29075;33915.0;0.0;0.0;-0.9830676541377675
29076;33915.0;0.0;0.0;-0.983075113261768
29077;33915.0;0.0;0.0;-0.9830825723857685
29078;33915.0;0.0;0.0;-0.9830900315097689
29079;33915.0;0.0;0.0;-0.9830974906337694
29080;33915.0;0.0;0.0;-0.9831049497577699
29081;33915.0;0.0;0.0;-0.9831124088817703
29082;33915.0;0.0;0.0;-0.9831198680057708
29083;33915.0;0.0;0.0;-0.9831273271297712
29084;33915.0;0.0;0.0;-0.9831347862537717
29085;33915.0;0.0;0.0;-0.9831422453777722
29086;33915.0;0.0;0.0;-0.9831497045017726
29087;33915.0;0.0;0.0;-0.9831571636257731
29088;33915.0;0.0;0.0;-0.9831646227497736
29089;33915.0;0.0;0.0;-0.983172081873774
29090;33915.0;0.0;0.0;-0.9831795409977745
29091;33915.0;0.0;0.0;-0.983187000121775
29092;33915.0;0.0;0.0;-0.9831944592457754
29093;33915.0;0.0;0.0;-0.9832019183697759
29094;33915.0;0.0;0.0;-0.9832093774937763
29095;33915.0;0.0;0.0;-0.9832168366177768
29096;33915.0;0.0;0.0;-0.9832242957417773
29097;33915.0;0.0;0.0;-0.9832317548657777
29098;33915.0;0.0;0.0;-0.9832392139897782
29099;33915.0;0.0;0.0;-0.9832466731137787
29100;33915.0;0.0;0.0;-0.9832541322377791
29101;33915.0;0.0;0.0;-0.9832615913617796
29102;33915.0;0.0;0.0;-0.9832690504857801
29103;33915.0;0.0;0.0;-0.9832765096097805
29104;33915.0;0.0;0.0;-0.983283968733781
29105;33915.0;0.0;0.0;-0.9832914278577815
29106;33915.0;0.0;0.0;-0.9832988869817819
29107;33915.0;0.0;0.0;-0.9833063461057824
29108;33915.0;0.0;0.0;-0.9833138052297828
29109;33915.0;0.0;0.0;-0.9833212643537833
29110;33915.0;0.0;0.0;-0.9833287234777838
29111;33915.0;0.0;0.0;-0.9833361826017842
29112;33915.0;0.0;0.0;-0.9833436417257847
29113;33915.0;0.0;0.0;-0.9833511008497852
29114;33915.0;0.0;0.0;-0.9833585599737856
29115;33915.0;0.0;0.0;-0.9833660190977861
29116;33915.0;0.0;0.0;-0.9833734782217866
29117;33915.0;0.0;0.0;-0.983380937345787
29118;33915.0;0.0;0.0;-0.9833883964697875
29119;33915.0;0.0;0.0;-0.983395855593788
29120;33915.0;0.049962339944765254;0.0;-0.9834033147177884
29121;33915.0;0.09992467988953051;0.0;-0.9834107738417889
29122;33915.0;0.14988701983429575;13.294477187730568;-0.9834182340676244
29123;33915.0;0.19984935977906101;38.682907156048344;-0.9834256963976316
29124;33915.0;0.24981169972382627;75.28227960218308;-0.9834331617609638
29125;33915.0;0.2997740396685915;123.5530107581004;-0.9834406311249335
29126;33915.0;0.3497363796133568;183.9694715337646;-0.9834481054961685
29127;33915.0;0.39969871955812203;257.0199875171381;-0.9834555859217685
29128;33915.0;0.4496610595028873;343.20683897418223;-0.983463073490462
29129;33915.0;0.49962339944765255;443.0462608488566;-0.9834705693337624
29130;33915.0;0.5495857393924178;557.0684427631194;-0.983478074627125
29131;33915.0;0.599548079337183;685.817529016927;-0.9834855905911032
29132;33915.0;0.6495104192819483;829.851618588235;-0.9834931184925051
29133;33915.0;0.6994727592267136;989.742765132997;-0.9835006596455501
29134;33915.0;0.7494350991714788;1166.0769769851643;-0.9835082154130258
29135;33915.0;0.7993974391162441;1359.4542171566889;-0.9835157872074438
29136;33915.0;0.8493597790610092;1570.488403337519;-0.983523376492197
29137;33915.0;0.8993221190057746;1799.807407895603;-0.9835309847827156
29138;33915.0;0.9492844589505398;2048.0530578768858;-0.9835386136476241
29139;33915.0;0.9992467988953051;2315.881135005314;-0.9835462647098974
29140;33915.0;1.0492091388400702;2603.9613756828276;-0.9835539396480177
29141;33915.0;1.0991714787848357;2912.9774709893736;-0.9835616401971312
29142;33915.0;1.1491338187296007;3243.627066682885;-0.9835693681502039
29143;33915.0;1.199096158674366;3596.6217631993068;-0.983577125359179
29144;33915.0;1.2490584986191313;3972.6871156525726;-0.9835849137361329
29145;33915.0;1.2990208385638966;4372.56263383462;-0.9835927352544321
29146;33915.0;1.3489831785086617;4797.00178221538;-0.9836005919498896
29147;33915.0;1.3989455184534272;5246.771979942792;-0.9836084859219212
29148;33915.0;1.4489078583981922;5722.654600842778;-0.9836164193347026
29149;33915.0;1.4988701983429575;6225.444973419273;-0.9836243944183254
29150;33915.0;1.5488325382877228;6755.952380854205;-0.9836324134699542
29151;33915.0;1.5987948782324881;7315.000061007501;-0.9836404788549827
29152;33915.0;1.6487572181772532;7903.425206417084;-0.9836485930081904
29153;33915.0;1.6987195581220185;8522.07896429888;-0.9836567584348991
29154;33915.0;1.748681898066784;9171.826436546813;-0.9836649777121296
29155;33915.0;1.7986442380115493;9853.546679732797;-0.9836732534897581
29156;33915.0;1.8486065779563141;10568.13270510675;-0.983681588491673
29157;33915.0;1.8985689179010796;11316.491478596603;-0.9836899855169311
29158;33915.0;1.948531257845845;12099.54392080826;-0.9836984474409144
29159;33915.0;1.9984935977906102;12918.224907025642;-0.9837069772164865
29160;33915.0;2.0484559377353753;13773.483267210655;-0.9837155778751493
29161;33915.0;2.0984182776801403;14666.281786003214;-0.9837242525281994
29162;33915.0;2.148380617624906;15597.597202721237;-0.9837330043678848
29163;33915.0;2.1983429575696714;16568.420211360626;-0.9837418366685614
29164;33915.0;2.248305297514436;17579.755460595272;-0.9837507527878494
29165;33915.0;2.2982676374592015;18632.621553777113;-0.9837597561677901
29166;33915.0;2.348229977403967;19728.051048936042;-0.9837688503360024
29167;33915.0;2.398192317348732;20867.09045877994;-0.9837780389068391
29168;33915.0;2.4481546572934976;22050.800250694738;-0.9837873255825438
29169;33915.0;2.4981169972382626;23280.254846744312;-0.9837967141544072
29170;33915.0;2.5480793371830277;24556.54262367057;-0.9838062085039238
29171;33915.0;2.598041677127793;25880.765912893425;-0.9838158126039483
29172;33915.0;2.6480040170725587;27254.04100051075;-0.9838255305198526
29173;33915.0;2.6979663570173233;28677.498127298422;-0.9838353664106814
29174;33915.0;2.747928696962089;30152.28148871038;-0.9838453245303098
29175;33915.0;2.7978910369068544;31679.549234878497;-0.9838554092285994
29176;33915.0;2.8478533768516194;33260.47347061263;-0.9838656249525547
29177;33915.0;2.8978157167963845;34896.24025540071;-0.9838759762474798
29178;33915.0;2.94777805674115;36588.0496034086;-0.983886467758135
29179;33915.0;2.997740396685915;38337.115483480186;-0.9838971042298934
29180;33915.0;3.0477027366306806;40144.665819137386;-0.9839078905098972
29181;33915.0;3.0976650765754457;42011.94248858001;-0.9839188315482147
29182;33915.0;3.1476274165202107;43940.20132468599;-0.9839299323989962
29183;33915.0;3.1975897564649762;45930.712115011214;-0.9839411982216311
29184;33915.0;3.2475520964097413;47984.75860178951;-0.9839526342819043
29185;33915.0;3.2975144363545064;50103.638481932794;-0.9839642459531527
29186;33915.0;3.3474767762992723;52288.66340703097;-0.9839760387174218
29187;33915.0;3.397439116244037;54541.1589833518;-0.9839880181666221
29188;33915.0;3.447401456188802;56862.46477184125;-0.984000190003686
29189;33915.0;3.497363796133568;59253.93428812319;-0.984012560043724
29190;33915.0;3.5473261360783326;61716.93500249943;-0.9840251342151812
29191;33915.0;3.5972884760230985;64252.84833994991;-0.9840379185609945
29192;33915.0;3.6472508159678636;66863.06968013242;-0.9840509192397483
29193;33915.0;3.6972131559126282;69549.00835738285;-0.9840641425268315
29194;33915.0;3.747175495857394;72312.0876607151;-0.9840775948155941
29195;33915.0;3.7971378358021592;75153.74483382098;-0.9840912826185036
29196;33915.0;3.847100175746924;78075.43107507034;-0.9841052125683016
29197;33915.0;3.89706251569169;81078.61153751115;-0.9841193914191604
29198;33915.0;3.947024855636455;84164.76532886914;-0.9841338260478393
29199;33915.0;3.9969871955812204;87335.3855115482;-0.9841485234548415
29200;33915.0;4.046949535525985;90591.97910263017;-0.9841634907655706
29201;33915.0;4.0969118754707505;93936.06707387496;-0.9841787352314869
29202;33915.0;4.146874215415516;97369.18435172038;-0.9841942642312641
29203;33915.0;4.196836555360281;100892.87981728223;-0.984210085271946
29204;33915.0;4.246798895305047;104508.71630635453;-0.9842262059901027
29205;33915.0;4.296761235249812;108218.2706094089;-0.9842426341529875
29206;33915.0;4.346723575194576;112023.13347159527;-0.9842593776596934
29207;33915.0;4.396685915139343;115924.90959274165;-0.9842764445423094
29208;33915.0;4.446648255084107;119925.21762735357;-0.9842938429670773
29209;33915.0;4.496610595028872;124025.69018461503;-0.9843115812355482
29210;33915.0;4.546572934973638;128227.97382838803;-0.9843296677857388
29211;33915.0;4.596535274918403;132533.7290772121;-0.9843481111932886
29212;33915.0;4.6464976148631685;136944.6304043053;-0.9843669201726155
29213;33915.0;4.696459954807934;141462.3662375634;-0.9843861035780734
29214;33915.0;4.746422294752699;146088.6389595601;-0.984405670405108
29215;33915.0;4.796384634697464;150825.16490754747;-0.9844256297914133
29216;33915.0;4.84634697464223;155673.67437345523;-0.9844459910180889
29217;33915.0;4.896309314586995;160635.91160389112;-0.9844667635107959
29218;33915.0;4.94627165453176;165713.634800141;-0.9844879568409135
29219;33915.0;4.996233994476525;170908.6161181688;-0.9845095807266959
29220;33915.0;5.046196334421291;176222.64166861633;-0.9845316450344286
29221;33915.0;5.096158674366055;181657.51151680324;-0.9845541597795848
29222;33915.0;5.146121014310821;187215.03968272757;-0.9845771351279825
29223;33915.0;5.196083354255586;192897.05414106505;-0.9846005813969404
29224;33915.0;5.246045694200351;198705.39682116942;-0.9846245090564348
29225;33915.0;5.2960080341451174;204641.92360707268;-0.9846489287302562
29226;33915.0;5.345970374089882;210708.5043374843;-0.9846738511971657
29227;33915.0;5.395932714034647;216907.02280579245;-0.9846992873920515
29228;33915.0;5.445895053979413;223239.376760063;-0.9847252484070858
29229;33915.0;5.495857393924178;229707.47790303925;-0.9847517454928808
29230;33915.0;5.545819733868942;236313.2518921434;-0.984778790059646
29231;33915.0;5.595782073813709;243058.6383394754;-0.9848063936783438
29232;33915.0;5.645744413758473;249945.5908118126;-0.9848345680818469
29233;33915.0;5.695706753703239;256976.07683061121;-0.9848633251660944
29234;33915.0;5.745669093648004;264152.0778720048;-0.9848926769912486
29235;33915.0;5.795631433592769;271475.5893668051;-0.9849226357828512
29236;33915.0;5.8455937735375345;278948.62070050224;-0.9849532139329802
29237;33915.0;5.8955561134823;286573.1952132638;-0.9849844240014063
29238;33915.0;5.9455184534270655;294351.3501999356;-0.9850162787167496
29239;33915.0;5.99548079337183;302285.1369100412;-0.9850487909776358
29240;33915.0;6.045443133316596;310376.620547783;-0.9850819738538531
29241;33915.0;6.095405473261361;318627.8802720402;-0.9851158405875087
29242;33915.0;6.145367813206126;327041.0091963707;-0.9851504045941851
29243;33915.0;6.195330153150891;335618.1143890106;-0.9851856794640971
29244;33915.0;6.245292493095657;344361.3168728736;-0.9852216789632477
29245;33915.0;6.295254833040421;353272.751625551;-0.9852584170345856
29246;33915.0;6.345217172985187;362354.56757931324;-0.9852959077991607
29247;33915.0;6.3951795129299525;371608.92762110766;-0.9853341655572813
29248;33915.0;6.445141852874717;381038.0085925603;-0.9853732047896705
29249;33915.0;6.495104192819483;390644.0012899748;-0.9854130401586229
29250;33915.0;6.545066532764249;400429.11046433327;-0.9854536865091607
29251;33915.0;6.595028872709013;410395.5548212946;-0.9854951588701907
29252;33915.0;6.644991212653778;420545.5670211975;-0.9855374724556607
29253;33915.0;6.694953552598545;430881.3936790576;-0.9855806426657162
29254;33915.0;6.744915892543308;441405.2953645679;-0.9856246850878566
29255;33915.0;6.794878232488074;452119.5466021012;-0.9856696154980921
29256;33915.0;6.84484057243284;463026.43587070686;-0.9857154498620999
29257;33915.0;6.894802912377604;474128.2656041122;-0.9857622043363812
29258;33915.0;6.9447652523223695;485427.35219072364;-0.9858098952694173
29259;33915.0;6.994727592267136;496926.0259736249;-0.9858585392028267
29260;33915.0;7.0;498151.19200000004;-0.9859072846769618
29261;33915.0;7.0;498151.19200000004;-0.9859560301510968
29262;33915.0;7.0;498151.19200000004;-0.9860047756252318
29263;33915.0;7.0;498151.19200000004;-0.9860535210993668
29264;33915.0;7.0;498151.19200000004;-0.9861022665735019
29265;33915.0;7.0;498151.19200000004;-0.9861510120476369
29266;33915.0;7.0;498151.19200000004;-0.9861997575217719
29267;33915.0;7.0;498151.19200000004;-0.9862485029959069
29268;33915.0;7.0;498151.19200000004;-0.986297248470042
29269;33915.0;7.0;498151.19200000004;-0.986345993944177
29270;33915.0;7.0;498151.19200000004;-0.986394739418312
29271;33915.0;7.0;498151.19200000004;-0.986443484892447
29272;33915.0;7.0;498151.19200000004;-0.9864922303665821
29273;33915.0;7.0;498151.19200000004;-0.9865409758407171
29274;33915.0;7.0;498151.19200000004;-0.9865897213148521
29275;33915.0;7.0;498151.19200000004;-0.9866384667889871
29276;33915.0;7.0;498151.19200000004;-0.9866872122631222
29277;33915.0;7.0;498151.19200000004;-0.9867359577372572
29278;33915.0;7.0;498151.19200000004;-0.9867847032113922
29279;33915.0;7.0;498151.19200000004;-0.9868334486855272
29280;33915.0;7.0;498151.19200000004;-0.9868821941596623
29281;33915.0;7.0;498151.19200000004;-0.9869309396337973
29282;33915.0;7.0;498151.19200000004;-0.9869796851079323
29283;33915.0;7.0;498151.19200000004;-0.9870284305820674
29284;33915.0;7.0;498151.19200000004;-0.9870771760562024
29285;33915.0;7.0;498151.19200000004;-0.9871259215303374
29286;33915.0;7.0;498151.19200000004;-0.9871746670044724
29287;33915.0;7.0;498151.19200000004;-0.9872234124786075
29288;33915.0;7.0;498151.19200000004;-0.9872721579527425
29289;33915.0;7.0;498151.19200000004;-0.9873209034268775
29290;33915.0;7.0;498151.19200000004;-0.9873696489010125
29291;33915.0;7.0;498151.19200000004;-0.9874183943751476
29292;33915.0;7.0;498151.19200000004;-0.9874671398492826
29293;33915.0;7.0;498151.19200000004;-0.9875158853234176
29294;33915.0;7.0;498151.19200000004;-0.9875646307975526
